date,year,month,day,day of week,weekend,Time,Hour,type,sandwiches,hamburger,frenchfries
2016/10/7,2016,10,7,6,1,12:49,12,2,7,1,1
2016/8/20,2016,8,20,7,1,15:43,15,0,5,2,2
2016/6/23,2016,6,23,5,0,20:33,20,0,2,2,1
2016/11/19,2016,11,19,7,1,13:19,13,1,7,0,1
2016/10/29,2016,10,29,7,1,11:00,11,1,2,1,2
2016/1/8,2016,1,8,6,1,11:25,11,1,3,1,2
2016/7/21,2016,7,21,5,0,21:49,21,0,2,2,0
2016/4/21,2016,4,21,5,0,21:16,21,2,3,0,2
2016/4/19,2016,4,19,3,0,11:13,11,0,7,2,1
2016/5/6,2016,5,6,6,1,12:39,12,2,3,2,1
2016/12/7,2016,12,7,4,0,13:30,13,0,4,2,2
2016/12/2,2016,12,2,6,1,13:29,13,1,4,0,2
2016/8/30,2016,8,30,3,0,15:12,15,2,6,0,2
2016/2/29,2016,2,29,2,0,13:08,13,0,3,1,1
2016/2/8,2016,2,8,2,0,12:11,12,1,5,0,2
2016/10/30,2016,10,30,1,0,19:28,19,0,5,0,1
2016/9/3,2016,9,3,7,1,17:41,17,1,3,2,0
2016/2/2,2016,2,2,3,0,14:15,14,0,2,2,2
2016/5/13,2016,5,13,6,1,19:40,19,2,3,0,1
2016/2/24,2016,2,24,4,0,12:52,12,2,5,1,2
2016/3/14,2016,3,14,2,0,14:53,14,2,5,2,1
2016/4/20,2016,4,20,4,0,17:03,17,0,6,1,2
2016/12/2,2016,12,2,6,1,20:48,20,0,3,1,1
2016/9/25,2016,9,25,1,0,12:50,12,0,3,1,0
2016/8/24,2016,8,24,4,0,11:44,11,1,4,0,2
2016/1/18,2016,1,18,2,0,11:25,11,1,5,2,0
2016/1/16,2016,1,16,7,1,13:36,13,0,6,2,0
2016/10/9,2016,10,9,1,0,17:42,17,2,5,1,0
2016/7/12,2016,7,12,3,0,20:10,20,0,3,0,0
2016/9/25,2016,9,25,1,0,18:37,18,1,3,1,1
2016/3/7,2016,3,7,2,0,14:18,14,2,3,1,0
2016/5/20,2016,5,20,6,1,19:20,19,0,5,2,1
2016/6/26,2016,6,26,1,0,11:08,11,2,3,1,2
2016/5/5,2016,5,5,5,0,12:59,12,0,4,2,2
2016/2/24,2016,2,24,4,0,17:51,17,2,7,2,2
2016/9/2,2016,9,2,6,1,12:25,12,2,5,1,2
2016/2/5,2016,2,5,6,1,16:27,16,2,6,0,1
2016/8/4,2016,8,4,5,0,14:32,14,1,4,2,0
2016/5/29,2016,5,29,1,0,13:00,13,0,5,2,0
2016/2/15,2016,2,15,2,0,11:26,11,0,4,0,1
2016/6/18,2016,6,18,7,1,12:06,12,1,3,1,0
2016/1/10,2016,1,10,1,0,14:21,14,0,6,1,1
2016/3/5,2016,3,5,7,1,12:46,12,2,4,2,1
2016/9/25,2016,9,25,1,0,20:25,20,2,2,1,0
2016/4/26,2016,4,26,3,0,19:34,19,0,2,2,0
2016/10/30,2016,10,30,1,0,20:17,20,0,6,0,0
2016/10/8,2016,10,8,7,1,19:09,19,0,2,2,0
2016/5/22,2016,5,22,1,0,16:15,16,2,6,0,2
2016/5/4,2016,5,4,4,0,12:20,12,1,7,0,2
2016/8/15,2016,8,15,2,0,19:13,19,0,3,0,1
2016/10/5,2016,10,5,4,0,13:18,13,1,3,0,0
2016/9/26,2016,9,26,2,0,16:48,16,1,7,2,2
2016/4/10,2016,4,10,1,0,19:51,19,1,2,1,0
2016/4/5,2016,4,5,3,0,15:15,15,0,2,2,2
2016/7/16,2016,7,16,7,1,16:31,16,2,5,2,0
2016/7/12,2016,7,12,3,0,21:58,21,1,5,2,0
2016/6/2,2016,6,2,5,0,20:50,20,2,2,2,2
2016/4/4,2016,4,4,2,0,14:06,14,0,6,2,1
2016/8/21,2016,8,21,1,0,18:02,18,1,2,1,0
2016/12/17,2016,12,17,7,1,12:44,12,1,5,0,0
2016/3/21,2016,3,21,2,0,16:31,16,1,4,1,1
2016/11/28,2016,11,28,2,0,12:38,12,0,4,2,0
2016/9/19,2016,9,19,2,0,17:54,17,0,6,2,0
2016/10/3,2016,10,3,2,0,11:19,11,2,6,2,1
2016/7/19,2016,7,19,3,0,15:05,15,2,7,2,1
2016/11/19,2016,11,19,7,1,17:51,17,1,6,2,1
2016/12/31,2016,12,31,7,1,14:11,14,1,3,2,1
2016/4/16,2016,4,16,7,1,12:11,12,2,3,2,1
2016/11/27,2016,11,27,1,0,18:59,18,1,7,1,2
2016/2/16,2016,2,16,3,0,14:55,14,0,4,1,1
2016/6/3,2016,6,3,6,1,21:58,21,2,2,2,1
2016/3/24,2016,3,24,5,0,12:23,12,1,4,1,1
2016/9/2,2016,9,2,6,1,19:59,19,2,2,0,2
2016/6/14,2016,6,14,3,0,19:13,19,1,6,0,1
2016/12/20,2016,12,20,3,0,17:59,17,2,7,2,2
2016/9/13,2016,9,13,3,0,16:03,16,1,4,1,2
2016/9/24,2016,9,24,7,1,16:42,16,0,5,2,2
2016/11/21,2016,11,21,2,0,12:56,12,0,2,2,0
2016/9/4,2016,9,4,1,0,21:11,21,1,6,1,0
2016/8/28,2016,8,28,1,0,12:02,12,1,2,1,1
2016/1/24,2016,1,24,1,0,21:44,21,1,2,2,0
2016/5/12,2016,5,12,5,0,14:22,14,0,2,1,0
2016/11/2,2016,11,2,4,0,14:51,14,0,7,0,0
2016/6/22,2016,6,22,4,0,21:01,21,2,7,2,0
2016/7/16,2016,7,16,7,1,16:42,16,0,4,2,2
2016/1/14,2016,1,14,5,0,17:45,17,2,5,2,1
2016/3/28,2016,3,28,2,0,12:53,12,0,5,2,1
2016/12/31,2016,12,31,7,1,12:50,12,0,7,2,0
2016/11/27,2016,11,27,1,0,12:29,12,0,7,0,2
2016/8/19,2016,8,19,6,1,15:22,15,2,7,2,0
2016/9/8,2016,9,8,5,0,11:13,11,1,3,1,2
2016/10/17,2016,10,17,2,0,13:11,13,2,2,1,0
2016/9/26,2016,9,26,2,0,17:30,17,0,4,0,0
2016/6/27,2016,6,27,2,0,16:32,16,2,4,2,0
2016/9/5,2016,9,5,2,0,21:53,21,0,6,2,0
2016/9/25,2016,9,25,1,0,15:14,15,2,5,2,0
2016/3/25,2016,3,25,6,1,17:45,17,0,2,1,1
2016/6/7,2016,6,7,3,0,14:00,14,1,5,2,1
2016/7/19,2016,7,19,3,0,19:03,19,0,5,0,2
2016/12/3,2016,12,3,7,1,16:51,16,0,5,2,0
2016/4/7,2016,4,7,5,0,11:41,11,0,6,0,0
2016/4/12,2016,4,12,3,0,21:48,21,1,6,0,1
2016/7/19,2016,7,19,3,0,11:18,11,2,3,2,2
2016/12/10,2016,12,10,7,1,18:42,18,0,5,2,1
2016/12/13,2016,12,13,3,0,13:43,13,1,3,0,0
2016/6/5,2016,6,5,1,0,12:55,12,2,3,0,2
2016/8/17,2016,8,17,4,0,19:48,19,0,3,2,2
2016/6/10,2016,6,10,6,1,18:25,18,0,6,0,2
2016/11/10,2016,11,10,5,0,16:17,16,0,6,0,2
2016/3/19,2016,3,19,7,1,16:03,16,0,4,0,2
2016/1/29,2016,1,29,6,1,14:33,14,1,2,2,0
2016/3/19,2016,3,19,7,1,18:57,18,2,6,1,0
2016/5/29,2016,5,29,1,0,21:16,21,2,5,2,1
2016/10/22,2016,10,22,7,1,17:47,17,0,4,0,1
2016/2/14,2016,2,14,1,0,19:13,19,2,5,0,1
2016/2/13,2016,2,13,7,1,13:58,13,2,4,1,1
2016/4/9,2016,4,9,7,1,12:23,12,2,7,0,1
2016/5/29,2016,5,29,1,0,14:02,14,0,2,1,2
2016/10/16,2016,10,16,1,0,20:58,20,1,2,2,2
2016/12/7,2016,12,7,4,0,15:46,15,2,3,0,2
2016/4/24,2016,4,24,1,0,16:49,16,1,4,2,0
2016/6/30,2016,6,30,5,0,17:54,17,1,2,2,1
2016/7/12,2016,7,12,3,0,18:46,18,2,4,2,1
2016/12/27,2016,12,27,3,0,21:23,21,1,2,0,2
2016/4/15,2016,4,15,6,1,14:17,14,1,5,2,1
2016/7/19,2016,7,19,3,0,13:17,13,0,2,2,1
2016/2/11,2016,2,11,5,0,14:07,14,1,5,1,1
2016/3/1,2016,3,1,3,0,19:48,19,1,6,2,2
2016/9/25,2016,9,25,1,0,14:16,14,2,6,2,2
2016/3/11,2016,3,11,6,1,21:43,21,2,5,0,0
2016/7/5,2016,7,5,3,0,12:28,12,0,5,0,2
2016/3/29,2016,3,29,3,0,12:47,12,1,7,0,2
2016/2/28,2016,2,28,1,0,16:25,16,1,2,2,2
2016/12/25,2016,12,25,1,0,19:34,19,2,7,0,0
2016/1/24,2016,1,24,1,0,13:49,13,1,7,1,1
2016/12/12,2016,12,12,2,0,20:43,20,2,3,2,0
2016/10/24,2016,10,24,2,0,16:03,16,2,6,2,0
2016/3/19,2016,3,19,7,1,16:36,16,1,5,1,1
2016/5/8,2016,5,8,1,0,14:27,14,2,5,1,0
2016/1/25,2016,1,25,2,0,16:43,16,0,2,0,0
2016/9/20,2016,9,20,3,0,14:30,14,0,5,1,1
2016/12/20,2016,12,20,3,0,16:23,16,2,7,1,2
2016/12/3,2016,12,3,7,1,20:07,20,1,5,1,2
2016/8/11,2016,8,11,5,0,11:44,11,0,5,1,0
2016/6/3,2016,6,3,6,1,13:49,13,1,4,0,1
2016/4/2,2016,4,2,7,1,16:11,16,0,4,1,0
2016/10/24,2016,10,24,2,0,16:03,16,2,3,0,1
2016/5/29,2016,5,29,1,0,21:14,21,1,7,2,2
2016/7/10,2016,7,10,1,0,12:44,12,2,7,0,0
2016/1/25,2016,1,25,2,0,16:41,16,0,7,1,1
2016/7/25,2016,7,25,2,0,20:11,20,1,3,0,0
2016/9/21,2016,9,21,4,0,12:18,12,2,4,2,0
2016/2/3,2016,2,3,4,0,20:24,20,1,2,1,0
2016/9/28,2016,9,28,4,0,14:41,14,2,2,0,0
2016/11/6,2016,11,6,1,0,12:31,12,0,5,2,2
2016/1/11,2016,1,11,2,0,20:19,20,2,3,1,2
2016/3/13,2016,3,13,1,0,16:29,16,1,5,1,2
2016/3/13,2016,3,13,1,0,21:31,21,2,7,1,0
2016/9/23,2016,9,23,6,1,21:47,21,0,4,1,2
2016/4/10,2016,4,10,1,0,14:34,14,2,3,1,2
2016/4/8,2016,4,8,6,1,21:51,21,0,5,1,0
2016/10/30,2016,10,30,1,0,16:40,16,1,3,2,1
2016/7/9,2016,7,9,7,1,11:40,11,1,2,2,1
2016/6/19,2016,6,19,1,0,19:00,19,0,4,2,0
2016/7/4,2016,7,4,2,0,17:32,17,1,4,1,1
2016/7/16,2016,7,16,7,1,19:28,19,1,6,0,1
2016/4/22,2016,4,22,6,1,21:35,21,0,5,0,2
2016/9/1,2016,9,1,5,0,12:40,12,0,6,2,0
2016/5/23,2016,5,23,2,0,21:21,21,0,2,1,1
2016/9/14,2016,9,14,4,0,19:21,19,0,4,1,0
2016/7/26,2016,7,26,3,0,21:06,21,0,5,1,1
2016/9/16,2016,9,16,6,1,17:47,17,0,2,1,0
2016/2/3,2016,2,3,4,0,14:37,14,2,2,1,2
2016/11/30,2016,11,30,4,0,20:32,20,0,4,0,1
2016/10/3,2016,10,3,2,0,18:57,18,0,3,2,2
2016/9/11,2016,9,11,1,0,20:29,20,0,6,1,2
2016/5/14,2016,5,14,7,1,14:07,14,0,2,1,0
2016/4/4,2016,4,4,2,0,13:59,13,1,7,0,1
2016/10/28,2016,10,28,6,1,13:42,13,2,4,0,1
2016/12/23,2016,12,23,6,1,15:03,15,2,3,1,1
2016/5/1,2016,5,1,1,0,16:33,16,0,4,2,0
2016/2/10,2016,2,10,4,0,21:55,21,0,6,2,0
2016/4/24,2016,4,24,1,0,11:40,11,0,3,1,0
2016/11/20,2016,11,20,1,0,12:26,12,2,4,0,1
2016/4/20,2016,4,20,4,0,19:10,19,1,6,0,0
2016/2/8,2016,2,8,2,0,18:29,18,1,2,2,1
2016/10/17,2016,10,17,2,0,21:34,21,2,4,0,0
2016/4/15,2016,4,15,6,1,13:48,13,0,2,0,1
2016/6/20,2016,6,20,2,0,15:57,15,1,4,1,1
2016/10/28,2016,10,28,6,1,20:57,20,0,4,1,0
2016/4/16,2016,4,16,7,1,15:04,15,1,6,0,2
2016/7/11,2016,7,11,2,0,16:20,16,0,4,0,1
2016/8/12,2016,8,12,6,1,21:26,21,1,4,2,2
2016/7/28,2016,7,28,5,0,19:00,19,2,6,0,0
2016/1/27,2016,1,27,4,0,20:02,20,0,4,1,0
2016/9/18,2016,9,18,1,0,13:44,13,2,5,1,2
2016/11/10,2016,11,10,5,0,21:20,21,1,4,1,2
2016/2/5,2016,2,5,6,1,17:16,17,2,3,2,1
2016/12/5,2016,12,5,2,0,16:41,16,2,6,1,0
2016/4/23,2016,4,23,7,1,15:06,15,2,6,2,2
2016/4/6,2016,4,6,4,0,11:59,11,1,7,0,1
2016/2/19,2016,2,19,6,1,13:53,13,0,6,0,0
2016/1/14,2016,1,14,5,0,12:57,12,2,7,0,2
2016/11/14,2016,11,14,2,0,21:46,21,2,4,0,1
2016/5/30,2016,5,30,2,0,13:45,13,0,4,1,1
2016/4/27,2016,4,27,4,0,17:07,17,2,6,0,2
2016/1/13,2016,1,13,4,0,14:56,14,2,3,2,1
2016/3/7,2016,3,7,2,0,18:07,18,2,7,2,2
2016/7/29,2016,7,29,6,1,15:05,15,1,4,2,1
2016/2/14,2016,2,14,1,0,17:49,17,2,6,1,0
2016/12/25,2016,12,25,1,0,19:25,19,2,6,2,0
2016/5/15,2016,5,15,1,0,19:40,19,2,6,0,1
2016/9/4,2016,9,4,1,0,21:51,21,0,5,2,2
2016/12/19,2016,12,19,2,0,21:01,21,2,6,0,1
2016/10/15,2016,10,15,7,1,12:23,12,0,3,1,0
2016/6/9,2016,6,9,5,0,16:14,16,0,7,0,2
2016/1/17,2016,1,17,1,0,19:44,19,2,6,1,2
2016/7/12,2016,7,12,3,0,12:06,12,1,4,2,1
2016/5/26,2016,5,26,5,0,11:23,11,1,7,2,0
2016/8/18,2016,8,18,5,0,20:44,20,0,4,1,2
2016/10/23,2016,10,23,1,0,11:16,11,2,2,1,1
2016/5/11,2016,5,11,4,0,19:16,19,2,5,0,2
2016/9/28,2016,9,28,4,0,16:08,16,1,3,0,0
2016/5/5,2016,5,5,5,0,14:32,14,2,5,1,1
2016/10/6,2016,10,6,5,0,17:18,17,1,3,2,1
2016/7/12,2016,7,12,3,0,15:45,15,0,6,2,2
2016/1/10,2016,1,10,1,0,11:16,11,1,6,1,1
2016/10/7,2016,10,7,6,1,11:44,11,2,2,2,1
2016/4/8,2016,4,8,6,1,20:10,20,0,7,2,1
2016/7/30,2016,7,30,7,1,15:40,15,1,6,0,2
2016/9/11,2016,9,11,1,0,16:46,16,0,3,0,0
2016/3/22,2016,3,22,3,0,11:44,11,1,4,1,2
2016/11/16,2016,11,16,4,0,12:56,12,0,4,1,0
2016/5/10,2016,5,10,3,0,19:03,19,2,7,1,1
2016/11/24,2016,11,24,5,0,20:59,20,0,2,2,2
2016/8/7,2016,8,7,1,0,19:37,19,2,6,1,1
2016/2/14,2016,2,14,1,0,13:50,13,2,7,2,2
2016/5/6,2016,5,6,6,1,14:29,14,0,6,1,2
2016/9/10,2016,9,10,7,1,16:53,16,0,5,2,0
2016/3/9,2016,3,9,4,0,11:46,11,2,5,2,0
2016/6/30,2016,6,30,5,0,13:16,13,1,5,1,2
2016/11/14,2016,11,14,2,0,13:14,13,1,2,0,1
2016/3/30,2016,3,30,4,0,16:31,16,1,4,1,2
2016/2/14,2016,2,14,1,0,18:55,18,2,2,2,1
2016/6/21,2016,6,21,3,0,21:04,21,2,2,1,0
2016/12/6,2016,12,6,3,0,14:22,14,0,5,1,2
2016/7/11,2016,7,11,2,0,16:24,16,1,7,1,1
2016/4/11,2016,4,11,2,0,17:09,17,1,2,0,0
2016/1/31,2016,1,31,1,0,16:46,16,1,5,2,1
2016/7/23,2016,7,23,7,1,14:31,14,1,6,0,2
2016/9/21,2016,9,21,4,0,11:26,11,0,5,1,2
2016/10/28,2016,10,28,6,1,18:09,18,0,3,0,1
2016/2/4,2016,2,4,5,0,19:14,19,0,3,1,1
2016/5/4,2016,5,4,4,0,14:00,14,0,3,1,1
2016/8/9,2016,8,9,3,0,13:31,13,0,5,2,2
2016/11/15,2016,11,15,3,0,16:17,16,2,3,0,2
2016/4/3,2016,4,3,1,0,21:55,21,0,6,0,1
2016/4/20,2016,4,20,4,0,12:52,12,0,6,2,1
2016/12/25,2016,12,25,1,0,13:24,13,0,2,2,1
2016/2/18,2016,2,18,5,0,20:07,20,0,4,1,1
2016/2/27,2016,2,27,7,1,15:57,15,2,5,2,2
2016/7/10,2016,7,10,1,0,14:37,14,1,7,2,1
2016/11/24,2016,11,24,5,0,11:39,11,1,6,2,2
2016/2/3,2016,2,3,4,0,15:03,15,0,4,1,1
2016/10/30,2016,10,30,1,0,12:27,12,1,6,2,2
2016/9/1,2016,9,1,5,0,15:23,15,2,5,1,2
2016/2/8,2016,2,8,2,0,13:05,13,0,2,2,2
2016/8/13,2016,8,13,7,1,21:56,21,0,4,0,1
2016/5/23,2016,5,23,2,0,21:04,21,2,6,2,0
2016/8/15,2016,8,15,2,0,11:50,11,0,6,2,1
2016/11/8,2016,11,8,3,0,18:05,18,1,3,2,1
2016/7/12,2016,7,12,3,0,12:37,12,1,5,1,1
2016/10/3,2016,10,3,2,0,17:58,17,1,6,1,2
2016/3/10,2016,3,10,5,0,17:35,17,1,7,1,2
2016/8/24,2016,8,24,4,0,18:23,18,1,5,1,1
2016/12/21,2016,12,21,4,0,14:38,14,0,2,0,1
2016/11/21,2016,11,21,2,0,12:47,12,0,6,2,0
2016/7/31,2016,7,31,1,0,19:02,19,1,4,0,1
2016/12/12,2016,12,12,2,0,18:58,18,2,7,2,1
2016/3/31,2016,3,31,5,0,15:39,15,2,2,0,1
2016/4/13,2016,4,13,4,0,17:49,17,2,2,0,2
2016/1/14,2016,1,14,5,0,16:04,16,2,4,2,1
2016/7/1,2016,7,1,6,1,15:00,15,0,3,2,1
2016/3/6,2016,3,6,1,0,21:27,21,2,2,0,1
2016/11/11,2016,11,11,6,1,16:36,16,0,4,0,0
2016/3/21,2016,3,21,2,0,21:25,21,2,2,0,1
2016/4/11,2016,4,11,2,0,18:56,18,0,3,0,0
2016/2/23,2016,2,23,3,0,19:26,19,1,3,1,1
2016/11/20,2016,11,20,1,0,20:23,20,1,5,2,0
2016/1/6,2016,1,6,4,0,11:19,11,0,6,1,0
2016/2/19,2016,2,19,6,1,15:07,15,2,4,0,1
2016/11/16,2016,11,16,4,0,13:23,13,1,6,2,1
2016/10/1,2016,10,1,7,1,16:09,16,1,6,0,2
2016/10/5,2016,10,5,4,0,19:26,19,2,5,2,2
2016/4/26,2016,4,26,3,0,14:48,14,0,3,1,0
2016/7/10,2016,7,10,1,0,16:11,16,0,7,0,2
2016/3/2,2016,3,2,4,0,12:02,12,2,4,2,0
2016/12/29,2016,12,29,5,0,12:17,12,1,2,0,1
2016/6/5,2016,6,5,1,0,20:46,20,1,7,1,1
2016/10/23,2016,10,23,1,0,15:09,15,2,6,2,2
2016/9/10,2016,9,10,7,1,21:49,21,2,7,2,1
2016/8/4,2016,8,4,5,0,16:40,16,0,6,2,1
2016/7/5,2016,7,5,3,0,14:48,14,1,7,1,2
2016/4/20,2016,4,20,4,0,21:11,21,0,6,2,1
2016/1/26,2016,1,26,3,0,14:16,14,1,6,0,2
2016/10/21,2016,10,21,6,1,17:29,17,1,7,0,0
2016/8/13,2016,8,13,7,1,12:37,12,2,7,2,2
2016/7/23,2016,7,23,7,1,15:58,15,0,4,0,2
2016/7/3,2016,7,3,1,0,19:33,19,0,6,2,1
2016/4/15,2016,4,15,6,1,15:30,15,2,5,0,1
2016/8/21,2016,8,21,1,0,16:16,16,0,2,0,2
2016/11/10,2016,11,10,5,0,14:16,14,0,5,1,1
2016/1/23,2016,1,23,7,1,16:03,16,0,2,0,2
2016/6/28,2016,6,28,3,0,13:48,13,2,5,2,0
2016/1/15,2016,1,15,6,1,14:41,14,2,5,1,0
2016/6/18,2016,6,18,7,1,13:49,13,2,7,2,2
2016/12/4,2016,12,4,1,0,11:15,11,1,3,1,2
2016/7/21,2016,7,21,5,0,19:50,19,1,2,2,1
2016/8/19,2016,8,19,6,1,21:46,21,1,4,1,0
2016/4/23,2016,4,23,7,1,13:21,13,0,5,0,1
2016/8/16,2016,8,16,3,0,19:52,19,1,5,0,0
2016/10/1,2016,10,1,7,1,21:32,21,2,7,2,2
2016/1/1,2016,1,1,6,1,14:39,14,0,7,0,1
2016/1/15,2016,1,15,6,1,16:06,16,0,4,1,1
2016/5/22,2016,5,22,1,0,12:04,12,0,3,2,1
2016/8/30,2016,8,30,3,0,14:58,14,0,4,0,0
2016/6/14,2016,6,14,3,0,11:31,11,0,7,2,0
2016/9/15,2016,9,15,5,0,18:57,18,0,3,0,2
2016/1/14,2016,1,14,5,0,11:38,11,2,5,1,2
2016/1/18,2016,1,18,2,0,17:34,17,1,7,0,2
2016/10/27,2016,10,27,5,0,14:44,14,1,6,2,2
2016/1/23,2016,1,23,7,1,11:35,11,1,3,0,2
2016/5/3,2016,5,3,3,0,13:03,13,0,7,1,1
2016/1/15,2016,1,15,6,1,16:42,16,1,7,2,1
2016/9/27,2016,9,27,3,0,12:05,12,0,2,2,0
2016/6/22,2016,6,22,4,0,21:59,21,1,3,2,2
2016/8/1,2016,8,1,2,0,20:24,20,0,6,2,2
2016/9/23,2016,9,23,6,1,12:51,12,0,6,1,2
2016/6/5,2016,6,5,1,0,19:45,19,2,7,2,0
2016/1/17,2016,1,17,1,0,12:55,12,2,2,2,2
2016/12/22,2016,12,22,5,0,11:23,11,2,4,1,1
2016/4/12,2016,4,12,3,0,13:12,13,0,7,1,0
2016/1/24,2016,1,24,1,0,18:34,18,0,3,0,0
2016/12/21,2016,12,21,4,0,17:21,17,1,6,0,0
2016/6/4,2016,6,4,7,1,15:04,15,1,4,0,0
2016/2/11,2016,2,11,5,0,17:48,17,0,4,1,1
2016/2/10,2016,2,10,4,0,17:25,17,2,5,2,0
2016/5/21,2016,5,21,7,1,18:15,18,0,7,2,1
2016/8/17,2016,8,17,4,0,13:58,13,0,5,2,0
2016/8/27,2016,8,27,7,1,17:10,17,1,5,0,0
2016/7/12,2016,7,12,3,0,16:51,16,0,4,2,0
2016/8/29,2016,8,29,2,0,20:04,20,0,7,0,0
2016/3/4,2016,3,4,6,1,18:21,18,0,2,2,0
2016/6/13,2016,6,13,2,0,21:58,21,0,2,1,0
2016/4/5,2016,4,5,3,0,20:24,20,0,6,2,2
2016/10/22,2016,10,22,7,1,20:54,20,2,2,2,1
2016/8/16,2016,8,16,3,0,12:44,12,2,3,2,0
2016/10/6,2016,10,6,5,0,14:30,14,0,6,0,2
2016/7/10,2016,7,10,1,0,14:24,14,0,7,2,2
2016/4/2,2016,4,2,7,1,20:32,20,1,2,1,1
2016/11/9,2016,11,9,4,0,17:56,17,2,7,0,2
2016/6/2,2016,6,2,5,0,14:33,14,2,2,1,2
2016/3/4,2016,3,4,6,1,14:07,14,0,7,1,2
2016/3/8,2016,3,8,3,0,11:40,11,1,5,0,2
2016/6/9,2016,6,9,5,0,11:31,11,1,4,0,1
2016/9/15,2016,9,15,5,0,15:39,15,2,7,0,1
2016/8/20,2016,8,20,7,1,11:06,11,1,6,2,0
2016/1/21,2016,1,21,5,0,13:42,13,0,3,0,1
2016/11/9,2016,11,9,4,0,19:24,19,2,3,2,1
2016/9/16,2016,9,16,6,1,12:25,12,1,3,2,0
2016/6/9,2016,6,9,5,0,13:35,13,0,6,1,2
2016/3/22,2016,3,22,3,0,13:12,13,2,7,1,2
2016/8/21,2016,8,21,1,0,14:44,14,2,3,2,0
2016/5/9,2016,5,9,2,0,12:22,12,0,5,0,1
2016/1/4,2016,1,4,2,0,17:52,17,1,6,2,1
2016/8/4,2016,8,4,5,0,14:24,14,1,5,2,2
2016/11/25,2016,11,25,6,1,13:44,13,1,3,0,1
2016/7/6,2016,7,6,4,0,16:04,16,2,5,2,0
2016/9/5,2016,9,5,2,0,12:56,12,2,3,2,0
2016/8/17,2016,8,17,4,0,17:55,17,0,7,1,2
2016/2/17,2016,2,17,4,0,13:47,13,2,4,0,0
2016/3/24,2016,3,24,5,0,11:14,11,2,4,0,2
2016/6/23,2016,6,23,5,0,13:49,13,0,4,2,2
2016/11/11,2016,11,11,6,1,15:35,15,2,6,2,1
2016/3/31,2016,3,31,5,0,21:12,21,1,2,2,1
2016/4/9,2016,4,9,7,1,18:42,18,2,5,2,0
2016/11/16,2016,11,16,4,0,21:23,21,1,2,0,2
2016/12/15,2016,12,15,5,0,14:58,14,0,2,0,1
2016/3/27,2016,3,27,1,0,11:32,11,2,4,1,1
2016/10/30,2016,10,30,1,0,14:19,14,1,5,2,1
2016/8/7,2016,8,7,1,0,12:44,12,2,6,1,0
2016/12/18,2016,12,18,1,0,19:38,19,0,4,1,2
2016/8/17,2016,8,17,4,0,13:21,13,1,7,1,2
2016/10/14,2016,10,14,6,1,18:17,18,1,5,2,2
2016/12/5,2016,12,5,2,0,12:12,12,1,5,1,1
2016/10/5,2016,10,5,4,0,17:04,17,2,6,2,2
2016/7/30,2016,7,30,7,1,18:21,18,0,2,2,0
2016/4/25,2016,4,25,2,0,13:05,13,1,7,1,1
2016/4/21,2016,4,21,5,0,17:42,17,2,5,1,1
2016/7/5,2016,7,5,3,0,14:18,14,2,4,0,0
2016/11/17,2016,11,17,5,0,16:06,16,1,3,0,0
2016/9/25,2016,9,25,1,0,18:33,18,1,5,0,1
2016/11/5,2016,11,5,7,1,17:04,17,1,6,1,0
2016/2/6,2016,2,6,7,1,17:49,17,2,2,1,2
2016/4/9,2016,4,9,7,1,20:19,20,2,3,0,0
2016/12/26,2016,12,26,2,0,18:42,18,1,5,2,2
2016/12/4,2016,12,4,1,0,18:59,18,1,4,0,2
2016/9/28,2016,9,28,4,0,11:05,11,1,6,0,1
2016/11/2,2016,11,2,4,0,21:07,21,1,6,1,1
2016/5/26,2016,5,26,5,0,13:12,13,2,5,0,2
2016/9/3,2016,9,3,7,1,19:01,19,1,6,1,1
2016/6/14,2016,6,14,3,0,19:47,19,1,7,2,0
2016/4/2,2016,4,2,7,1,14:00,14,0,3,0,1
2016/7/5,2016,7,5,3,0,15:58,15,0,5,1,2
2016/3/20,2016,3,20,1,0,21:40,21,0,3,1,1
2016/5/15,2016,5,15,1,0,12:26,12,2,5,1,2
2016/4/22,2016,4,22,6,1,19:39,19,0,5,0,0
2016/3/1,2016,3,1,3,0,21:10,21,1,3,1,1
2016/5/23,2016,5,23,2,0,13:49,13,1,7,2,1
2016/2/9,2016,2,9,3,0,21:20,21,1,4,0,1
2016/4/29,2016,4,29,6,1,20:26,20,2,7,0,2
2016/10/3,2016,10,3,2,0,15:14,15,2,4,2,0
2016/12/29,2016,12,29,5,0,12:03,12,1,3,1,1
2016/3/3,2016,3,3,5,0,19:14,19,1,7,1,1
2016/2/11,2016,2,11,5,0,20:38,20,0,2,2,1
2016/8/13,2016,8,13,7,1,16:40,16,0,6,1,0
2016/5/23,2016,5,23,2,0,17:45,17,2,3,0,2
2016/8/20,2016,8,20,7,1,15:29,15,1,2,0,2
2016/3/7,2016,3,7,2,0,16:12,16,0,2,0,2
2016/4/11,2016,4,11,2,0,12:41,12,0,7,1,0
2016/1/14,2016,1,14,5,0,13:01,13,1,7,1,1
2016/1/9,2016,1,9,7,1,13:00,13,1,4,2,2
2016/2/25,2016,2,25,5,0,21:16,21,2,4,1,0
2016/9/5,2016,9,5,2,0,15:16,15,0,3,0,1
2016/12/27,2016,12,27,3,0,17:55,17,2,6,1,0
2016/1/25,2016,1,25,2,0,21:47,21,2,7,0,2
